steamId,name,genres,release_date,languages
411560,Reveal The Deep,"['Casual', 'Indie']",12-04-2015,"['English', 'Romanian']"
728740,Sniper Elite V2 Remastered,['Action'],05-13-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
457680,OPUS: The Day We Found Earth,"['Adventure', 'Indie']",04-21-2016,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
206690,iBomber Defense Pacific,"['Casual', 'Indie', 'Strategy']",03-01-2012,['English']
397270,A Kiss For The Petals - Remembering How We Met,['Adventure'],09-25-2015,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']"
658550,Zup! Zero 2,"['Casual', 'Indie']",09-11-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Vietnamese', 'Spanish - Latin America']"
306680,Lexica,"['Casual', 'Indie']",07-04-2014,['English']
262470,Rollers of the Realm,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",11-18-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
477270,Lightblade VR,"['Action', 'Indie', 'Simulation']",05-31-2016,['English']
1106840,Hydroneer,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",05-08-2020,"['English', 'Russian', 'Portuguese - Brazil', 'French', 'German', 'Turkish', 'Dutch', 'Polish', 'Spanish - Spain', 'Romanian', 'Simplified Chinese', 'Czech']"
91330,Iron Front: Digital War Edition,"['Action', 'Simulation', 'Strategy']",05-25-2012,"['English', 'German', 'French', 'Spanish - Spain', 'Russian']"
853380,Air Threat,"['Action', 'Casual', 'Indie']",05-08-2018,['English']
446990,The Huntsman: Winter's Curse,"['Adventure', 'Casual', 'Indie', 'RPG']",04-22-2016,"['English', 'Spanish - Spain']"
262260,Jets'n'Guns Gold,"['Action', 'Indie']",02-05-2014,['English']
702890,BlazBlue: Cross Tag Battle,['Action'],06-05-2018,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'German', 'Spanish - Spain']"
241720,Guncraft,"['Action', 'Indie']",08-09-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
270770,Etherlords,['Strategy'],02-13-2014,"['English', 'Russian']"
225360,DARK,"['Action', 'RPG']",07-05-2013,"['English', 'German', 'French', 'Russian']"
683830,Weable,"['Action', 'Casual', 'Indie']",08-22-2017,"['English', 'Russian']"
380150,STASIS,['Adventure'],08-31-2015,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Turkish']"
250380,Knock-knock,['Indie'],10-04-2013,"['English', 'German', 'Polish', 'Russian', 'Japanese']"
1012880,60 Seconds! Reatomized,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",07-25-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Turkish']"
271360,Industry Giant 2,"['Simulation', 'Strategy']",08-14-2015,"['English', 'French', 'German', 'Russian', 'Italian', 'Spanish - Spain']"
301200,Frederic: Evil Strikes Back,"['Action', 'Casual', 'Indie']",05-23-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese']"
366260,METAL SLUG 2,['Action'],04-14-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
610360,Zup! Zero,"['Casual', 'Indie']",04-06-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
206760,Painkiller: Recurring Evil,['Action'],02-29-2012,"['English', 'German', 'Russian']"
338550,Terra Lander Remastered,"['Casual', 'Indie']",02-06-2015,['English']
284730,Dark Arcana: The Carnival,"['Adventure', 'Casual']",10-28-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
311720,Sproggiwood,"['Indie', 'RPG', 'Strategy']",10-24-2014,['English']
284710,Abyss: The Wraiths of Eden,"['Adventure', 'Casual']",04-03-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
307050,Shan Gui (山桂),"['Adventure', 'Casual', 'Indie']",08-19-2014,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Russian', 'Japanese', 'French', 'Polish', 'German']"
457480,Domino Sky,"['Casual', 'Indie', 'Simulation', 'Strategy']",04-05-2016,['English']
448440,Bizarre Earthquake,"['Adventure', 'Indie']",05-11-2016,"['English', 'Turkish']"
389140,Horizon Chase Turbo,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",05-15-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Russian']"
588970,Oik,"['Casual', 'Indie']",02-14-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Vietnamese']"
208400,Avernum: Escape From the Pit,"['Strategy', 'RPG', 'Indie']",04-11-2012,['English']
658560,Zup! 7,"['Casual', 'Indie']",12-12-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
534010,Defense of Egypt: Cleopatra Mission,"['Casual', 'Indie', 'Strategy']",09-29-2016,"['English', 'French', 'German', 'Russian', 'Spanish - Spain', 'Simplified Chinese']"
217270,Karateka,"['Action', 'Indie', 'Strategy']",12-03-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']"
314810,Randal's Monday,"['Adventure', 'Indie']",11-12-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Italian']"
211780,Conflict Desert Storm,['Action'],05-28-2012,['English']
619700,Steel Rats,"['Action', 'Racing']",11-07-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese', 'Russian', 'Portuguese - Brazil', 'Romanian', 'Hungarian', 'Japanese', 'Simplified Chinese']"
513610,Madrobot X,"['Action', 'Casual', 'Indie']",09-21-2016,['English']
299680,Tengami,"['Adventure', 'Casual', 'Indie']",01-15-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']"
340300,Teddy Floppy Ear - Mountain Adventure,"['Adventure', 'Casual', 'Indie']",01-09-2015,"['English', 'Polish']"
444720,Inexistence,"['Action', 'Adventure', 'Indie', 'RPG']",02-17-2016,"['English', 'French', 'German', 'Spanish - Spain']"
244810,Foul Play,"['Action', 'Adventure', 'Casual', 'Indie']",09-18-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil']"
834150,Glare1more,"['Adventure', 'Indie']",09-14-2018,"['English', 'Japanese', 'Simplified Chinese', 'Russian', 'Spanish - Latin America']"
245370,Etherium,['Strategy'],03-25-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']"
1003520,Hentai Crush,"['Casual', 'Indie', 'Simulation']",03-14-2019,"['English', 'Japanese', 'Simplified Chinese']"
221830,The Book of Unwritten Tales: The Critter Chronicles,"['Adventure', 'Indie']",12-05-2012,"['English', 'German']"
286480,Black Mirror III,['Adventure'],04-03-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']"
621830,WRC 7 FIA World Rally Championship,['Racing'],09-15-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']"
844590,Hypnospace Outlaw,['Simulation'],03-12-2019,['English']
250030,Lilly Looking Through,"['Adventure', 'Indie']",11-01-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Japanese', 'Norwegian', 'Polish', 'Russian', 'Portuguese - Brazil']"
303800,The Witcher Adventure Game,"['Adventure', 'Strategy']",11-27-2014,"['English', 'Polish']"
284830,Clockwork Tales: Of Glass and Ink,"['Adventure', 'Casual']",04-24-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil']"
921780,The Dark Occult,"['Action', 'Adventure', 'Indie']",09-25-2018,"['English', 'French', 'Italian', 'Spanish - Spain', 'Arabic', 'Japanese', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Turkish', 'German']"
584100,Mad Digger,"['Casual', 'Indie', 'Simulation']",12-12-2017,"['English', 'German', 'Russian']"
293860,White Noise Online,"['Adventure', 'Casual', 'Indie']",05-22-2014,"['English', 'Spanish - Spain']"
522090,Medieval Defenders,"['Casual', 'Strategy']",11-11-2016,"['English', 'Russian']"
394160,ARCADE GAME SERIES: PAC-MAN,['Action'],04-19-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']"
828740,Tales of the Neon Sea,"['Adventure', 'Indie']",04-29-2019,"['English', 'Simplified Chinese']"
222140,Puddle,"['Action', 'Indie', 'Simulation']",11-09-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']"
788130,Otaku's Fantasy 2,"['Adventure', 'Indie', 'RPG']",03-30-2018,"['English', 'Japanese', 'Traditional Chinese']"
533340,Captivity,"['Action', 'Adventure', 'Casual', 'Indie']",10-19-2016,['English']
508180,Fly and Destroy,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",07-29-2016,['English']
574720,Little Big Workshop,"['Simulation', 'Strategy']",10-17-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian']"
739000,Grobda Remix,"['Adventure', 'Casual', 'Indie']",11-15-2017,"['English', 'Simplified Chinese', 'Japanese']"
826600,I am not a Monster: First Contact,"['Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",09-27-2018,"['English', 'Russian', 'Simplified Chinese', 'French', 'German', 'Spanish - Spain']"
552700,WORLD OF FINAL FANTASY,['RPG'],11-21-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']"
326670,Warhammer Quest,"['RPG', 'Strategy']",01-07-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
502910,The Return Home Remastered,"['Action', 'Adventure', 'Casual', 'Indie']",07-29-2016,['English']
284790,Nightmares from the Deep 2: The Siren`s Call,"['Adventure', 'Casual']",05-15-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
403400,ARCADE GAME SERIES: DIG DUG,['Action'],04-19-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']"
644390,D&D Lords of Waterdeep,['Strategy'],09-01-2017,['English']
410970,Master of Orion 1,['Strategy'],02-25-2016,"['English', 'French', 'German']"
307600,Chainsaw Warrior: Lords of the Night,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",02-17-2015,['English']
534290,Cursed Castilla (Maldita Castilla EX),"['Action', 'Adventure', 'Indie']",10-20-2016,"['English', 'French', 'German', 'Spanish - Spain']"
396790,Dracula's Legacy,"['Casual', 'Indie']",10-22-2015,"['English', 'Russian']"
252430,Dusty Revenge:Co-Op Edition,"['Action', 'Indie']",02-17-2014,['English']
289600,Marauder,"['RPG', 'Strategy']",04-04-2014,"['English', 'Russian']"
245410,Wizardry 6: Bane of the Cosmic Forge,"['Adventure', 'RPG']",09-10-2013,"['English', 'German']"
284390,The Last Door - Collector's Edition,"['Adventure', 'Indie']",05-20-2014,"['English', 'Spanish - Spain', 'French', 'Italian', 'German']"
207430,"Hack, Slash, Loot","['Casual', 'Indie', 'RPG']",04-05-2012,['English']
311870,Super Trench Attack!,"['Action', 'Indie', 'RPG']",07-24-2014,['English']
418270,Draw Slasher,"['Action', 'Adventure', 'Indie']",10-13-2016,['English']
284810,Nightmares from the Deep 3: Davy Jones,"['Adventure', 'Casual']",01-29-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
214910,Air Conflicts: Pacific Carriers,"['Action', 'Simulation']",09-21-2012,"['English', 'French', 'German', 'Italian', 'Russian', 'Spanish - Spain']"
254460,Obscure,"['Action', 'Adventure']",03-10-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
245430,Wizardry 7: Crusaders of the Dark Savant,"['Adventure', 'RPG']",09-10-2013,"['English', 'German']"
284870,9 Clues: The Secret of Serpent Creek,"['Adventure', 'Casual']",07-10-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
405820,Turok,"['Action', 'Adventure']",12-17-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
283980,"Spy Fox in ""Dry Cereal""","['Adventure', 'Casual']",04-17-2014,"['English', 'French', 'German', 'Dutch']"
303790,Faery - Legends of Avalon,['RPG'],06-16-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']"
441830,I am Setsuna,['RPG'],07-19-2016,"['English', 'Japanese', 'French']"
283660,Rabbit Hole 3D: Steam Edition,"['Action', 'Casual', 'Indie']",04-25-2014,['English']
256330,WRC 4 FIA World Rally Championship,['Racing'],10-25-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
905690,魔物讨伐团,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",08-15-2018,"['English', 'Simplified Chinese']"
313650,Time Mysteries 2: The Ancient Spectres,['Casual'],07-31-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil']"
294370,Crowntakers,"['Indie', 'RPG', 'Strategy']",11-07-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Polish']"
340310,Teddy Floppy Ear - Kayaking,"['Adventure', 'Casual', 'Indie']",01-16-2015,['English']
336060,Raptor: Call of The Shadows - 2015 Edition,"['Action', 'Casual']",02-13-2015,['English']
289200,Ascension to the Throne,"['RPG', 'Strategy']",04-23-2014,"['English', 'Russian', 'German']"
278490,Aveyond 3-2: Gates of Night,"['Adventure', 'Casual', 'Indie', 'RPG']",04-18-2014,['English']
240970,Half Minute Hero: The Second Coming,"['Action', 'Indie', 'RPG']",04-04-2014,"['English', 'Japanese']"
608800,Guns of Icarus Alliance,"['Action', 'Adventure', 'Indie', 'Simulation']",03-31-2017,['English']
489020,iGrow Game,['RPG'],06-09-2016,['English']
989690,Conan Unconquered,['Strategy'],05-29-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']"
332480,Phoenix Force,['Action'],11-13-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
214610,Cherry Tree High Comedy Club,"['Adventure', 'Indie']",11-08-2012,['English']
344770,fault - milestone two side:above,['Indie'],09-08-2015,"['English', 'Japanese', 'Simplified Chinese', 'Korean', 'Spanish - Spain', 'Spanish - Latin America', 'Russian']"
541230,Alien Shooter TD,"['Action', 'Indie', 'Strategy']",01-13-2017,"['English', 'Russian', 'Korean']"
415030,One More Dungeon,"['Action', 'Indie', 'RPG']",11-23-2015,"['English', 'Russian']"
684050,Achievement Idler: Black,['Casual'],04-13-2018,['English']
215710, Fieldrunners 2,"['Action', 'Strategy', 'Casual']",01-10-2013,['English']
283940,Freddi Fish and the Case of the Missing Kelp Seeds,"['Adventure', 'Casual']",04-17-2014,"['English', 'French', 'German', 'Russian', 'Swedish', 'Norwegian', 'Dutch']"
892420,懒人修仙传,"['Casual', 'Indie', 'RPG', 'Simulation']",11-14-2018,"['English', 'Simplified Chinese']"
631570,Whispers of a Machine,['Adventure'],04-17-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Portuguese - Brazil']"
258220,Blood Knights,"['Action', 'RPG']",11-13-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
1212830,Seek Girl Ⅳ,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",01-09-2020,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
270050,Quest of Dungeons,"['Adventure', 'Indie', 'RPG']",03-25-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese', 'Italian', 'Japanese', 'Russian']"
501990,Phantasmagoria,['Adventure'],08-29-2016,['English']
831980,Out of the Park Baseball 20,"['Indie', 'Simulation', 'Sports', 'Strategy']",03-22-2019,['English']
289400,Parkan 2,"['Action', 'Adventure', 'Simulation']",04-16-2014,"['English', 'German', 'Russian']"
405950,Lowglow,"['Adventure', 'Casual', 'Indie']",12-03-2015,['English']
317280,Solstice,"['Adventure', 'Indie', 'RPG']",03-23-2016,['English']
301680,Psichodelya,"['Action', 'Indie']",08-08-2014,['English']
260790,1001 Spikes,"['Action', 'Adventure', 'Indie']",06-03-2014,['English']
844930,Fox Hime Zero,"['Adventure', 'Casual', 'Indie', 'RPG']",05-23-2018,"['English', 'Japanese', 'Traditional Chinese', 'Simplified Chinese', 'Russian']"
641080,Trials Rising,['Racing'],02-26-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
473470,Purgatory,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",06-22-2016,"['English', 'Italian', 'French']"
269010,Science Girls,"['Indie', 'RPG']",03-20-2014,"['English', 'Japanese']"
603750,- Arcane Raise -,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",03-10-2017,['English']
406290,Twilight Struggle,"['Simulation', 'Strategy']",04-13-2016,['English']
257970,Loren The Amazon Princess,"['Indie', 'RPG']",01-15-2014,['English']
391740,Blaster Shooter GunGuy!,"['Action', 'Adventure', 'Indie']",08-10-2015,['English']
1100410,Commandos 2 - HD Remaster,['Strategy'],01-24-2020,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian', 'Traditional Chinese']"
458600,ZRoll,"['Action', 'Adventure', 'Casual', 'Indie']",04-17-2017,['English']
650220,Interplanetary: Enhanced Edition,"['Indie', 'Simulation', 'Strategy']",08-02-2017,"['English', 'German', 'French', 'Spanish - Spain', 'Russian']"
413710,Blood and Gold: Caribbean!,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",12-10-2015,"['English', 'Russian', 'Spanish - Spain']"
388420,In Between,['Indie'],08-21-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean']"
269030,The Yawhg,"['Indie', 'RPG']",02-27-2014,['English']
567670,Serious Sam 3 VR: BFE,"['Action', 'Indie']",11-09-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese']"
637310,Stream Service,"['Casual', 'Indie', 'Simulation']",08-22-2019,['English']
528820,Eisenwald: Blood of November,"['Adventure', 'Indie', 'RPG', 'Strategy']",11-01-2016,"['English', 'German', 'Russian', 'French', 'Italian', 'Spanish - Spain']"
208600,Lunar Flight,"['Indie', 'Simulation']",04-10-2012,['English']
434260,My Name is Mayo,"['Casual', 'Simulation']",02-15-2016,['English']
745880,Touhou Tenkuushou ~ Hidden Star in Four Seasons.,"['Action', 'Indie']",11-17-2017,"['English', 'Japanese']"
10220,Postal III,['Action'],02-17-2012,"['English', 'Russian', 'German']"
494740,Police Quest Collection,['Adventure'],08-29-2016,['English']
487530,Simple Ball: Extended Edition,"['Casual', 'Indie']",07-25-2016,"['English', 'Russian']"
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),"['RPG', 'Strategy']",04-26-2016,"['English', 'Japanese']"
460960,The Deed: Dynasty,"['Adventure', 'Indie', 'RPG']",05-10-2016,"['English', 'Simplified Chinese']"
396360,LocoSoccer,"['Indie', 'Sports', 'Strategy']",12-09-2015,['English']
80350,Blackwell Convergence,"['Adventure', 'Indie']",01-13-2012,['English']
702050,The Song of Saya,"['Adventure', 'Simulation']",08-12-2019,"['English', 'Japanese', 'Simplified Chinese']"
1101450,Miss Neko,"['Action', 'Casual']",08-13-2019,"['English', 'Japanese', 'Traditional Chinese', 'Korean', 'French', 'Spanish - Spain', 'Russian', 'Portuguese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Simplified Chinese', 'Italian', 'German', 'Danish', 'Ukrainian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Polish', 'Thai', 'Swedish', 'Romanian', 'Finnish', 'Dutch', 'Vietnamese', 'Arabic']"
108700,Death Rally,"['Action', 'Racing']",08-03-2012,['English']
208110,Myst V: End of Ages,"['Adventure', 'Casual']",03-16-2012,"['English', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Russian', 'Spanish - Spain']"
1100620,Football Manager 2020 Touch,"['Simulation', 'Sports']",11-19-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Greek', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']"
351510,Quiplash,"['Casual', 'Indie', 'Strategy']",06-30-2015,['English']
502750,Quest for Glory 1-5,['Adventure'],08-29-2016,['English']
632000,CrossCells,"['Casual', 'Indie', 'Strategy']",05-26-2017,['English']
281450,Disciples Sacred Lands Gold,['Strategy'],10-07-2014,['English']
415840,Mystic Saga,"['Adventure', 'Casual']",01-27-2016,"['English', 'Russian']"
284890,Left in the Dark: No One on Board,"['Adventure', 'Casual']",10-02-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Traditional Chinese']"
275570,Summoner,"['Action', 'RPG']",03-12-2014,"['English', 'German']"
411330,Men of Valor,['Action'],02-09-2016,"['English', 'French', 'Italian', 'German', 'Polish', 'Russian']"
267340,Beware Planet Earth,"['Casual', 'Indie', 'Strategy']",04-11-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Swedish']"
35320,Insane 2,['Racing'],01-24-2012,"['English', 'Russian']"
825630,STEINS;GATE 0,['Adventure'],05-08-2018,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']"
305380,Blue Estate The Game,['Action'],04-08-2015,"['English', 'French', 'German', 'Spanish - Spain']"
475220,Kabitis,"['Action', 'Adventure', 'Casual', 'Indie']",06-02-2016,"['English', 'Portuguese - Brazil']"
1051200,Trover Saves the Universe,"['Action', 'Adventure', 'Indie']",06-04-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
523000,Princess Maker 2 Refine,['Simulation'],09-28-2016,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
428510,Solitaire Christmas. Match 2 Cards,['Casual'],12-24-2015,"['English', 'Russian', 'French', 'German']"
410670,Suits: A Business RPG,"['Action', 'Adventure', 'Indie', 'RPG']",01-05-2016,['English']
905340,Heave Ho,"['Adventure', 'Indie']",08-29-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Italian']"
378660,Blues and Bullets,['Adventure'],07-22-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Hungarian', 'Simplified Chinese', 'Turkish', 'Ukrainian', 'Polish']"
505210,Neon Space 2,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",07-26-2016,['English']
566160,Zup! 6,"['Casual', 'Indie']",09-19-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
611350,Evil Tag,"['Action', 'Indie']",04-07-2017,"['English', 'Russian']"
330180,Pix the Cat,"['Action', 'Indie']",01-29-2015,"['English', 'French', 'German']"
622220,Fate/EXTELLA LINK,['Action'],03-19-2019,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
421740,Goetia,"['Adventure', 'Indie']",04-14-2016,"['English', 'French']"
457820,Outrage,"['Adventure', 'Indie', 'RPG']",04-06-2016,['English']
596870,Drop Hunt - Adventure Puzzle,"['Adventure', 'Casual', 'Indie', 'Simulation']",02-23-2017,['English']
918820,Headliner: NoviNews,"['Adventure', 'Indie', 'Simulation']",10-23-2018,"['English', 'French', 'Japanese', 'Korean', 'Simplified Chinese']"
1107790,The Complex,['Adventure'],03-31-2020,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Turkish', 'Italian', 'Arabic', 'Japanese', 'Korean', 'Portuguese - Brazil']"
345240,SHOGUN: Total War - Collection,"['Action', 'Strategy']",06-25-2015,['English']
611980,Oik 2,"['Casual', 'Indie']",03-28-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Vietnamese', 'Spanish - Latin America']"
404890,U-Boats,"['Action', 'Indie']",01-07-2016,['English']
1012560,Snakeybus,"['Action', 'Casual', 'Indie']",05-10-2019,['English']
